Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"QV","Value of Agricultural Production","050","Bangladesh","152","Gross Production Value (constant 2014-2016 thousand I$)","01215","Spinach","2024","2024","1000 Int$","27012","E","Estimated value"
"QV","Value of Agricultural Production","050","Bangladesh","56","Gross Production Value (current thousand SLC)","01215","Spinach","2024","2024","1000 SLC","1092637","E","Estimated value"
"QV","Value of Agricultural Production","050","Bangladesh","55","Gross Production Value (constant 2014-2016 thousand SLC)","01215","Spinach","2024","2024","1000 SLC","872196","E","Estimated value"
"QV","Value of Agricultural Production","050","Bangladesh","57","Gross Production Value (current thousand US$)","01215","Spinach","2024","2024","1000 USD","9452","E","Estimated value"
"QV","Value of Agricultural Production","050","Bangladesh","58","Gross Production Value (constant 2014-2016 thousand US$)","01215","Spinach","2024","2024","1000 USD","11169","E","Estimated value"
"QV","Value of Agricultural Production","050","Bangladesh","152","Gross Production Value (constant 2014-2016 thousand I$)","01354","Strawberries","2024","2024","1000 Int$","586","E","Estimated value"
"QV","Value of Agricultural Production","050","Bangladesh","152","Gross Production Value (constant 2014-2016 thousand I$)","01802","Sugar cane","2024","2024","1000 Int$","131677","E","Estimated value"
"QV","Value of Agricultural Production","050","Bangladesh","56","Gross Production Value (current thousand SLC)","01802","Sugar cane","2024","2024","1000 SLC","13063034","E","Estimated value"
"QV","Value of Agricultural Production","050","Bangladesh","55","Gross Production Value (constant 2014-2016 thousand SLC)","01802","Sugar cane","2024","2024","1000 SLC","9386100","E","Estimated value"
"QV","Value of Agricultural Production","050","Bangladesh","57","Gross Production Value (current thousand US$)","01802","Sugar cane","2024","2024","1000 USD","112998","E","Estimated value"
"QV","Value of Agricultural Production","050","Bangladesh","58","Gross Production Value (constant 2014-2016 thousand US$)","01802","Sugar cane","2024","2024","1000 USD","120188","E","Estimated value"
"QV","Value of Agricultural Production","050","Bangladesh","152","Gross Production Value (constant 2014-2016 thousand I$)","01530","Sweet potatoes","2024","2024","1000 Int$","62431","E","Estimated value"
"QV","Value of Agricultural Production","050","Bangladesh","56","Gross Production Value (current thousand SLC)","01530","Sweet potatoes","2024","2024","1000 SLC","5992975","E","Estimated value"
"QV","Value of Agricultural Production","050","Bangladesh","55","Gross Production Value (constant 2014-2016 thousand SLC)","01530","Sweet potatoes","2024","2024","1000 SLC","3957282","E","Estimated value"
"QV","Value of Agricultural Production","050","Bangladesh","57","Gross Production Value (current thousand US$)","01530","Sweet potatoes","2024","2024","1000 USD","51841","E","Estimated value"
"QV","Value of Agricultural Production","050","Bangladesh","58","Gross Production Value (constant 2014-2016 thousand US$)","01530","Sweet potatoes","2024","2024","1000 USD","50676","E","Estimated value"
"QV","Value of Agricultural Production","050","Bangladesh","152","Gross Production Value (constant 2014-2016 thousand I$)","01620","Tea leaves","2024","2024","1000 Int$","844468","E","Estimated value"
"QV","Value of Agricultural Production","050","Bangladesh","56","Gross Production Value (current thousand SLC)","01620","Tea leaves","2024","2024","1000 SLC","62622770","E","Estimated value"
"QV","Value of Agricultural Production","050","Bangladesh","55","Gross Production Value (constant 2014-2016 thousand SLC)","01620","Tea leaves","2024","2024","1000 SLC","50697595","E","Estimated value"
"QV","Value of Agricultural Production","050","Bangladesh","57","Gross Production Value (current thousand US$)","01620","Tea leaves","2024","2024","1000 USD","541702","E","Estimated value"
"QV","Value of Agricultural Production","050","Bangladesh","58","Gross Production Value (constant 2014-2016 thousand US$)","01620","Tea leaves","2024","2024","1000 USD","649179","E","Estimated value"
"QV","Value of Agricultural Production","050","Bangladesh","152","Gross Production Value (constant 2014-2016 thousand I$)","01234","Tomatoes","2024","2024","1000 Int$","234006","E","Estimated value"
"QV","Value of Agricultural Production","050","Bangladesh","56","Gross Production Value (current thousand SLC)","01234","Tomatoes","2024","2024","1000 SLC","17710506","E","Estimated value"
"QV","Value of Agricultural Production","050","Bangladesh","55","Gross Production Value (constant 2014-2016 thousand SLC)","01234","Tomatoes","2024","2024","1000 SLC","12648608","E","Estimated value"
"QV","Value of Agricultural Production","050","Bangladesh","57","Gross Production Value (current thousand US$)","01234","Tomatoes","2024","2024","1000 USD","153200","E","Estimated value"
"QV","Value of Agricultural Production","050","Bangladesh","58","Gross Production Value (constant 2014-2016 thousand US$)","01234","Tomatoes","2024","2024","1000 USD","161817","E","Estimated value"
"QV","Value of Agricultural Production","050","Bangladesh","152","Gross Production Value (constant 2014-2016 thousand I$)","01970","Unmanufactured tobacco","2024","2024","1000 Int$","219070","E","Estimated value"
"QV","Value of Agricultural Production","050","Bangladesh","56","Gross Production Value (current thousand SLC)","01970","Unmanufactured tobacco","2024","2024","1000 SLC","8830625","E","Estimated value"
"QV","Value of Agricultural Production","050","Bangladesh","55","Gross Production Value (constant 2014-2016 thousand SLC)","01970","Unmanufactured tobacco","2024","2024","1000 SLC","6717006","E","Estimated value"
"QV","Value of Agricultural Production","050","Bangladesh","57","Gross Production Value (current thousand US$)","01970","Unmanufactured tobacco","2024","2024","1000 USD","76387","E","Estimated value"
"QV","Value of Agricultural Production","050","Bangladesh","58","Gross Production Value (constant 2014-2016 thousand US$)","01970","Unmanufactured tobacco","2024","2024","1000 USD","86011","E","Estimated value"
"QV","Value of Agricultural Production","050","Bangladesh","152","Gross Production Value (constant 2014-2016 thousand I$)","0111","Wheat","2024","2024","1000 Int$","277623","E","Estimated value"
"QV","Value of Agricultural Production","050","Bangladesh","56","Gross Production Value (current thousand SLC)","0111","Wheat","2024","2024","1000 SLC","36610768","E","Estimated value"
"QV","Value of Agricultural Production","050","Bangladesh","55","Gross Production Value (constant 2014-2016 thousand SLC)","0111","Wheat","2024","2024","1000 SLC","24749284","E","Estimated value"
"QV","Value of Agricultural Production","050","Bangladesh","57","Gross Production Value (current thousand US$)","0111","Wheat","2024","2024","1000 USD","316692","E","Estimated value"
"QV","Value of Agricultural Production","050","Bangladesh","58","Gross Production Value (constant 2014-2016 thousand US$)","0111","Wheat","2024","2024","1000 USD","317041","E","Estimated value"
