Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (FBS),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"FBS","Food Balances (2010-)","050","Bangladesh","5123","Losses","S2601","Tomatoes and products","2023","2023","1000 t","43","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","050","Bangladesh","5170","Residuals","S2601","Tomatoes and products","2023","2023","1000 t","0","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","050","Bangladesh","5142","Food","S2601","Tomatoes and products","2023","2023","1000 t","479","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","050","Bangladesh","645","Food supply quantity (kg/capita/yr)","S2601","Tomatoes and products","2023","2023","kg/cap","2.79","E","Estimated value",""
"FBS","Food Balances (2010-)","050","Bangladesh","664","Food supply (kcal/capita/day)","S2601","Tomatoes and products","2023","2023","kcal/cap/d","1.56","E","Estimated value",""
"FBS","Food Balances (2010-)","050","Bangladesh","661","Food supply (kcal)","S2601","Tomatoes and products","2023","2023","million Kcal","97544.83","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","050","Bangladesh","674","Protein supply quantity (g/capita/day)","S2601","Tomatoes and products","2023","2023","g/cap/d","0.07","E","Estimated value",""
"FBS","Food Balances (2010-)","050","Bangladesh","671","Protein supply quantity (t)","S2601","Tomatoes and products","2023","2023","t","4180.36","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","050","Bangladesh","684","Fat supply quantity (g/capita/day)","S2601","Tomatoes and products","2023","2023","g/cap/d","0.01","E","Estimated value",""
"FBS","Food Balances (2010-)","050","Bangladesh","681","Fat supply quantity (t)","S2601","Tomatoes and products","2023","2023","t","923.89","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","050","Bangladesh","5511","Production","S2602","Onions","2023","2023","1000 t","2547","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","050","Bangladesh","5611","Import quantity","S2602","Onions","2023","2023","1000 t","888","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","050","Bangladesh","5911","Export quantity","S2602","Onions","2023","2023","1000 t","0","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","050","Bangladesh","5301","Domestic supply quantity","S2602","Onions","2023","2023","1000 t","3435","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","050","Bangladesh","5123","Losses","S2602","Onions","2023","2023","1000 t","241","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","050","Bangladesh","5131","Processing","S2602","Onions","2023","2023","1000 t","1","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","050","Bangladesh","5170","Residuals","S2602","Onions","2023","2023","1000 t","0","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","050","Bangladesh","5142","Food","S2602","Onions","2023","2023","1000 t","3194","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","050","Bangladesh","645","Food supply quantity (kg/capita/yr)","S2602","Onions","2023","2023","kg/cap","18.63","E","Estimated value",""
"FBS","Food Balances (2010-)","050","Bangladesh","664","Food supply (kcal/capita/day)","S2602","Onions","2023","2023","kcal/cap/d","19.95","E","Estimated value",""
"FBS","Food Balances (2010-)","050","Bangladesh","661","Food supply (kcal)","S2602","Onions","2023","2023","million Kcal","1248759.56","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","050","Bangladesh","674","Protein supply quantity (g/capita/day)","S2602","Onions","2023","2023","g/cap/d","0.61","E","Estimated value",""
"FBS","Food Balances (2010-)","050","Bangladesh","671","Protein supply quantity (t)","S2602","Onions","2023","2023","t","38005.73","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","050","Bangladesh","684","Fat supply quantity (g/capita/day)","S2602","Onions","2023","2023","g/cap/d","0.04","E","Estimated value",""
"FBS","Food Balances (2010-)","050","Bangladesh","681","Fat supply quantity (t)","S2602","Onions","2023","2023","t","2714.69","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","050","Bangladesh","5511","Production","S2605","Vegetables, other","2023","2023","1000 t","5527","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","050","Bangladesh","5611","Import quantity","S2605","Vegetables, other","2023","2023","1000 t","216","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","050","Bangladesh","5072","Stock Variation","S2605","Vegetables, other","2023","2023","1000 t","1","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","050","Bangladesh","5911","Export quantity","S2605","Vegetables, other","2023","2023","1000 t","34","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","050","Bangladesh","5301","Domestic supply quantity","S2605","Vegetables, other","2023","2023","1000 t","5708","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","050","Bangladesh","5521","Feed","S2605","Vegetables, other","2023","2023","1000 t","0","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","050","Bangladesh","5123","Losses","S2605","Vegetables, other","2023","2023","1000 t","440","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","050","Bangladesh","5170","Residuals","S2605","Vegetables, other","2023","2023","1000 t","-2","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","050","Bangladesh","5142","Food","S2605","Vegetables, other","2023","2023","1000 t","5270","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","050","Bangladesh","645","Food supply quantity (kg/capita/yr)","S2605","Vegetables, other","2023","2023","kg/cap","30.73","E","Estimated value",""
"FBS","Food Balances (2010-)","050","Bangladesh","664","Food supply (kcal/capita/day)","S2605","Vegetables, other","2023","2023","kcal/cap/d","29.68","E","Estimated value",""
"FBS","Food Balances (2010-)","050","Bangladesh","661","Food supply (kcal)","S2605","Vegetables, other","2023","2023","million Kcal","1857640.83","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","050","Bangladesh","674","Protein supply quantity (g/capita/day)","S2605","Vegetables, other","2023","2023","g/cap/d","1.74","E","Estimated value",""
"FBS","Food Balances (2010-)","050","Bangladesh","671","Protein supply quantity (t)","S2605","Vegetables, other","2023","2023","t","108640.6","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","050","Bangladesh","684","Fat supply quantity (g/capita/day)","S2605","Vegetables, other","2023","2023","g/cap/d","0.23","E","Estimated value",""
"FBS","Food Balances (2010-)","050","Bangladesh","681","Fat supply quantity (t)","S2605","Vegetables, other","2023","2023","t","14198.95","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","050","Bangladesh","5511","Production","S2611","Oranges, Mandarines","2023","2023","1000 t","4","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","050","Bangladesh","5611","Import quantity","S2611","Oranges, Mandarines","2023","2023","1000 t","234","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","050","Bangladesh","5072","Stock Variation","S2611","Oranges, Mandarines","2023","2023","1000 t","4","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","050","Bangladesh","5911","Export quantity","S2611","Oranges, Mandarines","2023","2023","1000 t","0","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","050","Bangladesh","5301","Domestic supply quantity","S2611","Oranges, Mandarines","2023","2023","1000 t","234","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","050","Bangladesh","5123","Losses","S2611","Oranges, Mandarines","2023","2023","1000 t","4","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","050","Bangladesh","5170","Residuals","S2611","Oranges, Mandarines","2023","2023","1000 t","0","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","050","Bangladesh","5142","Food","S2611","Oranges, Mandarines","2023","2023","1000 t","230","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","050","Bangladesh","645","Food supply quantity (kg/capita/yr)","S2611","Oranges, Mandarines","2023","2023","kg/cap","1.34","E","Estimated value",""
"FBS","Food Balances (2010-)","050","Bangladesh","664","Food supply (kcal/capita/day)","S2611","Oranges, Mandarines","2023","2023","kcal/cap/d","1.15","E","Estimated value",""
"FBS","Food Balances (2010-)","050","Bangladesh","661","Food supply (kcal)","S2611","Oranges, Mandarines","2023","2023","million Kcal","72101.93","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","050","Bangladesh","674","Protein supply quantity (g/capita/day)","S2611","Oranges, Mandarines","2023","2023","g/cap/d","0.02","E","Estimated value",""
"FBS","Food Balances (2010-)","050","Bangladesh","671","Protein supply quantity (t)","S2611","Oranges, Mandarines","2023","2023","t","1288.1","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","050","Bangladesh","684","Fat supply quantity (g/capita/day)","S2611","Oranges, Mandarines","2023","2023","g/cap/d","0","E","Estimated value",""
"FBS","Food Balances (2010-)","050","Bangladesh","681","Fat supply quantity (t)","S2611","Oranges, Mandarines","2023","2023","t","156.42","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","050","Bangladesh","5511","Production","S2612","Lemons, Limes and products","2023","2023","1000 t","100","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","050","Bangladesh","5611","Import quantity","S2612","Lemons, Limes and products","2023","2023","1000 t","0","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","050","Bangladesh","5072","Stock Variation","S2612","Lemons, Limes and products","2023","2023","1000 t","0","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","050","Bangladesh","5911","Export quantity","S2612","Lemons, Limes and products","2023","2023","1000 t","0","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","050","Bangladesh","5301","Domestic supply quantity","S2612","Lemons, Limes and products","2023","2023","1000 t","100","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","050","Bangladesh","5123","Losses","S2612","Lemons, Limes and products","2023","2023","1000 t","8","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","050","Bangladesh","5170","Residuals","S2612","Lemons, Limes and products","2023","2023","1000 t","0","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","050","Bangladesh","5142","Food","S2612","Lemons, Limes and products","2023","2023","1000 t","91","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","050","Bangladesh","645","Food supply quantity (kg/capita/yr)","S2612","Lemons, Limes and products","2023","2023","kg/cap","0.53","E","Estimated value",""
"FBS","Food Balances (2010-)","050","Bangladesh","664","Food supply (kcal/capita/day)","S2612","Lemons, Limes and products","2023","2023","kcal/cap/d","0.44","E","Estimated value",""
"FBS","Food Balances (2010-)","050","Bangladesh","661","Food supply (kcal)","S2612","Lemons, Limes and products","2023","2023","million Kcal","27640.1","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","050","Bangladesh","674","Protein supply quantity (g/capita/day)","S2612","Lemons, Limes and products","2023","2023","g/cap/d","0.01","E","Estimated value",""
"FBS","Food Balances (2010-)","050","Bangladesh","671","Protein supply quantity (t)","S2612","Lemons, Limes and products","2023","2023","t","460.3","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","050","Bangladesh","684","Fat supply quantity (g/capita/day)","S2612","Lemons, Limes and products","2023","2023","g/cap/d","0.01","E","Estimated value",""
"FBS","Food Balances (2010-)","050","Bangladesh","681","Fat supply quantity (t)","S2612","Lemons, Limes and products","2023","2023","t","328.78","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","050","Bangladesh","5511","Production","S2613","Grapefruit and products","2023","2023","1000 t","72","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","050","Bangladesh","5611","Import quantity","S2613","Grapefruit and products","2023","2023","1000 t","0","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","050","Bangladesh","5072","Stock Variation","S2613","Grapefruit and products","2023","2023","1000 t","0","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","050","Bangladesh","5911","Export quantity","S2613","Grapefruit and products","2023","2023","1000 t","1","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","050","Bangladesh","5301","Domestic supply quantity","S2613","Grapefruit and products","2023","2023","1000 t","71","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","050","Bangladesh","5123","Losses","S2613","Grapefruit and products","2023","2023","1000 t","6","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","050","Bangladesh","5170","Residuals","S2613","Grapefruit and products","2023","2023","1000 t","0","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","050","Bangladesh","5142","Food","S2613","Grapefruit and products","2023","2023","1000 t","65","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","050","Bangladesh","645","Food supply quantity (kg/capita/yr)","S2613","Grapefruit and products","2023","2023","kg/cap","0.38","E","Estimated value",""
"FBS","Food Balances (2010-)","050","Bangladesh","664","Food supply (kcal/capita/day)","S2613","Grapefruit and products","2023","2023","kcal/cap/d","0.24","E","Estimated value",""
"FBS","Food Balances (2010-)","050","Bangladesh","661","Food supply (kcal)","S2613","Grapefruit and products","2023","2023","million Kcal","14949.39","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","050","Bangladesh","674","Protein supply quantity (g/capita/day)","S2613","Grapefruit and products","2023","2023","g/cap/d","0","E","Estimated value",""
"FBS","Food Balances (2010-)","050","Bangladesh","671","Protein supply quantity (t)","S2613","Grapefruit and products","2023","2023","t","254.96","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","050","Bangladesh","684","Fat supply quantity (g/capita/day)","S2613","Grapefruit and products","2023","2023","g/cap/d","0","E","Estimated value",""
"FBS","Food Balances (2010-)","050","Bangladesh","681","Fat supply quantity (t)","S2613","Grapefruit and products","2023","2023","t","72.89","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","050","Bangladesh","5611","Import quantity","S2614","Citrus, Other","2023","2023","1000 t","2","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","050","Bangladesh","5072","Stock Variation","S2614","Citrus, Other","2023","2023","1000 t","0","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","050","Bangladesh","5911","Export quantity","S2614","Citrus, Other","2023","2023","1000 t","0","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","050","Bangladesh","5301","Domestic supply quantity","S2614","Citrus, Other","2023","2023","1000 t","2","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","050","Bangladesh","5170","Residuals","S2614","Citrus, Other","2023","2023","1000 t","0","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","050","Bangladesh","5142","Food","S2614","Citrus, Other","2023","2023","1000 t","2","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","050","Bangladesh","645","Food supply quantity (kg/capita/yr)","S2614","Citrus, Other","2023","2023","kg/cap","0.01","E","Estimated value",""
"FBS","Food Balances (2010-)","050","Bangladesh","664","Food supply (kcal/capita/day)","S2614","Citrus, Other","2023","2023","kcal/cap/d","0.01","E","Estimated value",""
"FBS","Food Balances (2010-)","050","Bangladesh","661","Food supply (kcal)","S2614","Citrus, Other","2023","2023","million Kcal","929.02","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","050","Bangladesh","674","Protein supply quantity (g/capita/day)","S2614","Citrus, Other","2023","2023","g/cap/d","0","E","Estimated value",""
"FBS","Food Balances (2010-)","050","Bangladesh","671","Protein supply quantity (t)","S2614","Citrus, Other","2023","2023","t","18.29","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","050","Bangladesh","684","Fat supply quantity (g/capita/day)","S2614","Citrus, Other","2023","2023","g/cap/d","0","E","Estimated value",""
"FBS","Food Balances (2010-)","050","Bangladesh","681","Fat supply quantity (t)","S2614","Citrus, Other","2023","2023","t","14.07","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","050","Bangladesh","5511","Production","S2615","Bananas","2023","2023","1000 t","840","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","050","Bangladesh","5611","Import quantity","S2615","Bananas","2023","2023","1000 t","0","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","050","Bangladesh","5911","Export quantity","S2615","Bananas","2023","2023","1000 t","0","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","050","Bangladesh","5301","Domestic supply quantity","S2615","Bananas","2023","2023","1000 t","840","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","050","Bangladesh","5123","Losses","S2615","Bananas","2023","2023","1000 t","70","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","050","Bangladesh","5170","Residuals","S2615","Bananas","2023","2023","1000 t","0","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","050","Bangladesh","5142","Food","S2615","Bananas","2023","2023","1000 t","770","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","050","Bangladesh","645","Food supply quantity (kg/capita/yr)","S2615","Bananas","2023","2023","kg/cap","4.49","E","Estimated value",""
"FBS","Food Balances (2010-)","050","Bangladesh","664","Food supply (kcal/capita/day)","S2615","Bananas","2023","2023","kcal/cap/d","8.33","E","Estimated value",""
"FBS","Food Balances (2010-)","050","Bangladesh","661","Food supply (kcal)","S2615","Bananas","2023","2023","million Kcal","521180.41","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","050","Bangladesh","674","Protein supply quantity (g/capita/day)","S2615","Bananas","2023","2023","g/cap/d","0.1","E","Estimated value",""
"FBS","Food Balances (2010-)","050","Bangladesh","671","Protein supply quantity (t)","S2615","Bananas","2023","2023","t","6501.73","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","050","Bangladesh","684","Fat supply quantity (g/capita/day)","S2615","Bananas","2023","2023","g/cap/d","0.02","E","Estimated value",""
"FBS","Food Balances (2010-)","050","Bangladesh","681","Fat supply quantity (t)","S2615","Bananas","2023","2023","t","1027.36","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","050","Bangladesh","5511","Production","S2616","Plantains","2023","2023","1000 t","186","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","050","Bangladesh","5611","Import quantity","S2616","Plantains","2023","2023","1000 t","0","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","050","Bangladesh","5911","Export quantity","S2616","Plantains","2023","2023","1000 t","1","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","050","Bangladesh","5301","Domestic supply quantity","S2616","Plantains","2023","2023","1000 t","185","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","050","Bangladesh","5123","Losses","S2616","Plantains","2023","2023","1000 t","11","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","050","Bangladesh","5170","Residuals","S2616","Plantains","2023","2023","1000 t","0","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","050","Bangladesh","5142","Food","S2616","Plantains","2023","2023","1000 t","174","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","050","Bangladesh","645","Food supply quantity (kg/capita/yr)","S2616","Plantains","2023","2023","kg/cap","1.01","E","Estimated value",""
"FBS","Food Balances (2010-)","050","Bangladesh","664","Food supply (kcal/capita/day)","S2616","Plantains","2023","2023","kcal/cap/d","2.06","E","Estimated value",""
"FBS","Food Balances (2010-)","050","Bangladesh","661","Food supply (kcal)","S2616","Plantains","2023","2023","million Kcal","129112.94","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","050","Bangladesh","674","Protein supply quantity (g/capita/day)","S2616","Plantains","2023","2023","g/cap/d","0.02","E","Estimated value",""
"FBS","Food Balances (2010-)","050","Bangladesh","671","Protein supply quantity (t)","S2616","Plantains","2023","2023","t","1537.06","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","050","Bangladesh","684","Fat supply quantity (g/capita/day)","S2616","Plantains","2023","2023","g/cap/d","0.01","E","Estimated value",""
"FBS","Food Balances (2010-)","050","Bangladesh","681","Fat supply quantity (t)","S2616","Plantains","2023","2023","t","512.35","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","050","Bangladesh","5611","Import quantity","S2617","Apples and products","2023","2023","1000 t","168","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","050","Bangladesh","5072","Stock Variation","S2617","Apples and products","2023","2023","1000 t","18","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","050","Bangladesh","5911","Export quantity","S2617","Apples and products","2023","2023","1000 t","0","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","050","Bangladesh","5301","Domestic supply quantity","S2617","Apples and products","2023","2023","1000 t","149","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","050","Bangladesh","5170","Residuals","S2617","Apples and products","2023","2023","1000 t","0","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","050","Bangladesh","5142","Food","S2617","Apples and products","2023","2023","1000 t","149","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","050","Bangladesh","645","Food supply quantity (kg/capita/yr)","S2617","Apples and products","2023","2023","kg/cap","0.87","E","Estimated value",""
"FBS","Food Balances (2010-)","050","Bangladesh","664","Food supply (kcal/capita/day)","S2617","Apples and products","2023","2023","kcal/cap/d","1.31","E","Estimated value",""
"FBS","Food Balances (2010-)","050","Bangladesh","661","Food supply (kcal)","S2617","Apples and products","2023","2023","million Kcal","81692.86","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","050","Bangladesh","674","Protein supply quantity (g/capita/day)","S2617","Apples and products","2023","2023","g/cap/d","0.01","E","Estimated value",""
"FBS","Food Balances (2010-)","050","Bangladesh","671","Protein supply quantity (t)","S2617","Apples and products","2023","2023","t","427.79","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","050","Bangladesh","684","Fat supply quantity (g/capita/day)","S2617","Apples and products","2023","2023","g/cap/d","0.01","E","Estimated value",""
"FBS","Food Balances (2010-)","050","Bangladesh","681","Fat supply quantity (t)","S2617","Apples and products","2023","2023","t","549.29","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","050","Bangladesh","5511","Production","S2618","Pineapples and products","2023","2023","1000 t","197","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","050","Bangladesh","5611","Import quantity","S2618","Pineapples and products","2023","2023","1000 t","0","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","050","Bangladesh","5072","Stock Variation","S2618","Pineapples and products","2023","2023","1000 t","0","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","050","Bangladesh","5911","Export quantity","S2618","Pineapples and products","2023","2023","1000 t","0","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","050","Bangladesh","5301","Domestic supply quantity","S2618","Pineapples and products","2023","2023","1000 t","197","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","050","Bangladesh","5123","Losses","S2618","Pineapples and products","2023","2023","1000 t","16","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","050","Bangladesh","5170","Residuals","S2618","Pineapples and products","2023","2023","1000 t","0","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","050","Bangladesh","5142","Food","S2618","Pineapples and products","2023","2023","1000 t","180","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","050","Bangladesh","645","Food supply quantity (kg/capita/yr)","S2618","Pineapples and products","2023","2023","kg/cap","1.05","E","Estimated value",""
"FBS","Food Balances (2010-)","050","Bangladesh","664","Food supply (kcal/capita/day)","S2618","Pineapples and products","2023","2023","kcal/cap/d","0.85","E","Estimated value",""
"FBS","Food Balances (2010-)","050","Bangladesh","661","Food supply (kcal)","S2618","Pineapples and products","2023","2023","million Kcal","53129.06","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","050","Bangladesh","674","Protein supply quantity (g/capita/day)","S2618","Pineapples and products","2023","2023","g/cap/d","0.01","E","Estimated value",""
"FBS","Food Balances (2010-)","050","Bangladesh","671","Protein supply quantity (t)","S2618","Pineapples and products","2023","2023","t","619.8","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","050","Bangladesh","684","Fat supply quantity (g/capita/day)","S2618","Pineapples and products","2023","2023","g/cap/d","0","E","Estimated value",""
"FBS","Food Balances (2010-)","050","Bangladesh","681","Fat supply quantity (t)","S2618","Pineapples and products","2023","2023","t","210.41","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","050","Bangladesh","5611","Import quantity","S2619","Dates","2023","2023","1000 t","21","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","050","Bangladesh","5911","Export quantity","S2619","Dates","2023","2023","1000 t","0","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","050","Bangladesh","5301","Domestic supply quantity","S2619","Dates","2023","2023","1000 t","21","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","050","Bangladesh","5170","Residuals","S2619","Dates","2023","2023","1000 t","0","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","050","Bangladesh","5142","Food","S2619","Dates","2023","2023","1000 t","21","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","050","Bangladesh","645","Food supply quantity (kg/capita/yr)","S2619","Dates","2023","2023","kg/cap","0.12","E","Estimated value",""
"FBS","Food Balances (2010-)","050","Bangladesh","664","Food supply (kcal/capita/day)","S2619","Dates","2023","2023","kcal/cap/d","0.68","E","Estimated value",""
"FBS","Food Balances (2010-)","050","Bangladesh","661","Food supply (kcal)","S2619","Dates","2023","2023","million Kcal","42562.79","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","050","Bangladesh","674","Protein supply quantity (g/capita/day)","S2619","Dates","2023","2023","g/cap/d","0.01","E","Estimated value",""
"FBS","Food Balances (2010-)","050","Bangladesh","671","Protein supply quantity (t)","S2619","Dates","2023","2023","t","327.16","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","050","Bangladesh","684","Fat supply quantity (g/capita/day)","S2619","Dates","2023","2023","g/cap/d","0","E","Estimated value",""
"FBS","Food Balances (2010-)","050","Bangladesh","681","Fat supply quantity (t)","S2619","Dates","2023","2023","t","55.03","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","050","Bangladesh","5611","Import quantity","S2620","Grapes and products (excl wine)","2023","2023","1000 t","113","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","050","Bangladesh","5072","Stock Variation","S2620","Grapes and products (excl wine)","2023","2023","1000 t","1","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","050","Bangladesh","5911","Export quantity","S2620","Grapes and products (excl wine)","2023","2023","1000 t","0","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","050","Bangladesh","5301","Domestic supply quantity","S2620","Grapes and products (excl wine)","2023","2023","1000 t","112","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","050","Bangladesh","5170","Residuals","S2620","Grapes and products (excl wine)","2023","2023","1000 t","0","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","050","Bangladesh","5142","Food","S2620","Grapes and products (excl wine)","2023","2023","1000 t","112","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","050","Bangladesh","645","Food supply quantity (kg/capita/yr)","S2620","Grapes and products (excl wine)","2023","2023","kg/cap","0.65","E","Estimated value",""
"FBS","Food Balances (2010-)","050","Bangladesh","664","Food supply (kcal/capita/day)","S2620","Grapes and products (excl wine)","2023","2023","kcal/cap/d","1.19","E","Estimated value",""
"FBS","Food Balances (2010-)","050","Bangladesh","661","Food supply (kcal)","S2620","Grapes and products (excl wine)","2023","2023","million Kcal","74362.52","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","050","Bangladesh","674","Protein supply quantity (g/capita/day)","S2620","Grapes and products (excl wine)","2023","2023","g/cap/d","0.01","E","Estimated value",""
