Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"TI","Trade Indices","050","Bangladesh","495","Export Quantity Index (2014-2016 = 100)","2161","Soya bean oil","2024","2024","","63615550","E","Estimated value"
"TI","Trade Indices","050","Bangladesh","462","Import Value Index (2014-2016 = 100)","0141","Soya beans","2024","2024","","252","E","Estimated value"
"TI","Trade Indices","050","Bangladesh","464","Import Unit/Value Index (2014-2016 = 100)","0141","Soya beans","2024","2024","","104","E","Estimated value"
"TI","Trade Indices","050","Bangladesh","465","Import Quantity Index (2014-2016 = 100)","0141","Soya beans","2024","2024","","239","E","Estimated value"
"TI","Trade Indices","050","Bangladesh","492","Export Value Index (2014-2016 = 100)","0141","Soya beans","2024","2024","","5","E","Estimated value"
"TI","Trade Indices","050","Bangladesh","494","Export Unit/Value Index (2014-2016 = 100)","0141","Soya beans","2024","2024","","259","E","Estimated value"
"TI","Trade Indices","050","Bangladesh","495","Export Quantity Index (2014-2016 = 100)","0141","Soya beans","2024","2024","","1","E","Estimated value"
"TI","Trade Indices","050","Bangladesh","462","Import Value Index (2014-2016 = 100)","23210.04","Sugar and syrups n.e.c.","2024","2024","","201","E","Estimated value"
"TI","Trade Indices","050","Bangladesh","464","Import Unit/Value Index (2014-2016 = 100)","23210.04","Sugar and syrups n.e.c.","2024","2024","","100","E","Estimated value"
"TI","Trade Indices","050","Bangladesh","465","Import Quantity Index (2014-2016 = 100)","23210.04","Sugar and syrups n.e.c.","2024","2024","","199","E","Estimated value"
"TI","Trade Indices","050","Bangladesh","492","Export Value Index (2014-2016 = 100)","23210.04","Sugar and syrups n.e.c.","2024","2024","","356","E","Estimated value"
"TI","Trade Indices","050","Bangladesh","494","Export Unit/Value Index (2014-2016 = 100)","23210.04","Sugar and syrups n.e.c.","2024","2024","","90","E","Estimated value"
"TI","Trade Indices","050","Bangladesh","495","Export Quantity Index (2014-2016 = 100)","23210.04","Sugar and syrups n.e.c.","2024","2024","","293","E","Estimated value"
"TI","Trade Indices","050","Bangladesh","462","Import Value Index (2014-2016 = 100)","23670.01","Sugar confectionery","2024","2024","","86","E","Estimated value"
"TI","Trade Indices","050","Bangladesh","464","Import Unit/Value Index (2014-2016 = 100)","23670.01","Sugar confectionery","2024","2024","","155","E","Estimated value"
"TI","Trade Indices","050","Bangladesh","465","Import Quantity Index (2014-2016 = 100)","23670.01","Sugar confectionery","2024","2024","","62","E","Estimated value"
"TI","Trade Indices","050","Bangladesh","492","Export Value Index (2014-2016 = 100)","23670.01","Sugar confectionery","2024","2024","","161","E","Estimated value"
"TI","Trade Indices","050","Bangladesh","494","Export Unit/Value Index (2014-2016 = 100)","23670.01","Sugar confectionery","2024","2024","","76","E","Estimated value"
"TI","Trade Indices","050","Bangladesh","495","Export Quantity Index (2014-2016 = 100)","23670.01","Sugar confectionery","2024","2024","","193","E","Estimated value"
"TI","Trade Indices","050","Bangladesh","462","Import Value Index (2014-2016 = 100)","01445","Sunflower seed","2024","2024","","1662","E","Estimated value"
"TI","Trade Indices","050","Bangladesh","464","Import Unit/Value Index (2014-2016 = 100)","01445","Sunflower seed","2024","2024","","100","E","Estimated value"
"TI","Trade Indices","050","Bangladesh","465","Import Quantity Index (2014-2016 = 100)","01445","Sunflower seed","2024","2024","","1205","E","Estimated value"
"TI","Trade Indices","050","Bangladesh","462","Import Value Index (2014-2016 = 100)","21631.01","Sunflower-seed oil, crude","2024","2024","","455","E","Estimated value"
"TI","Trade Indices","050","Bangladesh","464","Import Unit/Value Index (2014-2016 = 100)","21631.01","Sunflower-seed oil, crude","2024","2024","","101","E","Estimated value"
"TI","Trade Indices","050","Bangladesh","465","Import Quantity Index (2014-2016 = 100)","21631.01","Sunflower-seed oil, crude","2024","2024","","448","E","Estimated value"
"TI","Trade Indices","050","Bangladesh","462","Import Value Index (2014-2016 = 100)","21523","Tallow","2024","2024","","125","E","Estimated value"
"TI","Trade Indices","050","Bangladesh","464","Import Unit/Value Index (2014-2016 = 100)","21523","Tallow","2024","2024","","189","E","Estimated value"
"TI","Trade Indices","050","Bangladesh","465","Import Quantity Index (2014-2016 = 100)","21523","Tallow","2024","2024","","45","E","Estimated value"
"TI","Trade Indices","050","Bangladesh","462","Import Value Index (2014-2016 = 100)","01620","Tea leaves","2024","2024","","4","E","Estimated value"
"TI","Trade Indices","050","Bangladesh","464","Import Unit/Value Index (2014-2016 = 100)","01620","Tea leaves","2024","2024","","222","E","Estimated value"
"TI","Trade Indices","050","Bangladesh","465","Import Quantity Index (2014-2016 = 100)","01620","Tea leaves","2024","2024","","2","E","Estimated value"
"TI","Trade Indices","050","Bangladesh","492","Export Value Index (2014-2016 = 100)","01620","Tea leaves","2024","2024","","88","E","Estimated value"
"TI","Trade Indices","050","Bangladesh","494","Export Unit/Value Index (2014-2016 = 100)","01620","Tea leaves","2024","2024","","100","E","Estimated value"
"TI","Trade Indices","050","Bangladesh","495","Export Quantity Index (2014-2016 = 100)","01620","Tea leaves","2024","2024","","74","E","Estimated value"
"TI","Trade Indices","050","Bangladesh","462","Import Value Index (2014-2016 = 100)","01234","Tomatoes","2024","2024","","271","E","Estimated value"
"TI","Trade Indices","050","Bangladesh","464","Import Unit/Value Index (2014-2016 = 100)","01234","Tomatoes","2024","2024","","90","E","Estimated value"
"TI","Trade Indices","050","Bangladesh","465","Import Quantity Index (2014-2016 = 100)","01234","Tomatoes","2024","2024","","313","E","Estimated value"
"TI","Trade Indices","050","Bangladesh","492","Export Value Index (2014-2016 = 100)","01234","Tomatoes","2024","2024","","20","E","Estimated value"
"TI","Trade Indices","050","Bangladesh","494","Export Unit/Value Index (2014-2016 = 100)","01234","Tomatoes","2024","2024","","50","E","Estimated value"
"TI","Trade Indices","050","Bangladesh","495","Export Quantity Index (2014-2016 = 100)","01234","Tomatoes","2024","2024","","34","E","Estimated value"
"TI","Trade Indices","050","Bangladesh","462","Import Value Index (2014-2016 = 100)","01970","Unmanufactured tobacco","2024","2024","","57","E","Estimated value"
"TI","Trade Indices","050","Bangladesh","464","Import Unit/Value Index (2014-2016 = 100)","01970","Unmanufactured tobacco","2024","2024","","159","E","Estimated value"
"TI","Trade Indices","050","Bangladesh","465","Import Quantity Index (2014-2016 = 100)","01970","Unmanufactured tobacco","2024","2024","","36","E","Estimated value"
"TI","Trade Indices","050","Bangladesh","492","Export Value Index (2014-2016 = 100)","01970","Unmanufactured tobacco","2024","2024","","220","E","Estimated value"
"TI","Trade Indices","050","Bangladesh","494","Export Unit/Value Index (2014-2016 = 100)","01970","Unmanufactured tobacco","2024","2024","","132","E","Estimated value"
"TI","Trade Indices","050","Bangladesh","495","Export Quantity Index (2014-2016 = 100)","01970","Unmanufactured tobacco","2024","2024","","168","E","Estimated value"
"TI","Trade Indices","050","Bangladesh","462","Import Value Index (2014-2016 = 100)","01658","Vanilla, raw","2024","2024","","273","E","Estimated value"
"TI","Trade Indices","050","Bangladesh","464","Import Unit/Value Index (2014-2016 = 100)","01658","Vanilla, raw","2024","2024","","1398","E","Estimated value"
"TI","Trade Indices","050","Bangladesh","465","Import Quantity Index (2014-2016 = 100)","01658","Vanilla, raw","2024","2024","","7","E","Estimated value"
"TI","Trade Indices","050","Bangladesh","492","Export Value Index (2014-2016 = 100)","01658","Vanilla, raw","2024","2024","","32","E","Estimated value"
"TI","Trade Indices","050","Bangladesh","494","Export Unit/Value Index (2014-2016 = 100)","01658","Vanilla, raw","2024","2024","","124","E","Estimated value"
"TI","Trade Indices","050","Bangladesh","495","Export Quantity Index (2014-2016 = 100)","01658","Vanilla, raw","2024","2024","","22","E","Estimated value"
"TI","Trade Indices","050","Bangladesh","462","Import Value Index (2014-2016 = 100)","39120.91","Vegetable products for feed n.e.c.","2024","2024","","0","E","Estimated value"
"TI","Trade Indices","050","Bangladesh","464","Import Unit/Value Index (2014-2016 = 100)","39120.91","Vegetable products for feed n.e.c.","2024","2024","","1707","E","Estimated value"
"TI","Trade Indices","050","Bangladesh","465","Import Quantity Index (2014-2016 = 100)","39120.91","Vegetable products for feed n.e.c.","2024","2024","","0","E","Estimated value"
"TI","Trade Indices","050","Bangladesh","492","Export Value Index (2014-2016 = 100)","39120.91","Vegetable products for feed n.e.c.","2024","2024","","18280","E","Estimated value"
"TI","Trade Indices","050","Bangladesh","494","Export Unit/Value Index (2014-2016 = 100)","39120.91","Vegetable products for feed n.e.c.","2024","2024","","330","E","Estimated value"
"TI","Trade Indices","050","Bangladesh","495","Export Quantity Index (2014-2016 = 100)","39120.91","Vegetable products for feed n.e.c.","2024","2024","","5538","E","Estimated value"
"TI","Trade Indices","050","Bangladesh","462","Import Value Index (2014-2016 = 100)","F0473","Vegetables frozen","2024","2024","","203","E","Estimated value"
"TI","Trade Indices","050","Bangladesh","464","Import Unit/Value Index (2014-2016 = 100)","F0473","Vegetables frozen","2024","2024","","60","E","Estimated value"
"TI","Trade Indices","050","Bangladesh","465","Import Quantity Index (2014-2016 = 100)","F0473","Vegetables frozen","2024","2024","","339","E","Estimated value"
"TI","Trade Indices","050","Bangladesh","492","Export Value Index (2014-2016 = 100)","F0473","Vegetables frozen","2024","2024","","25","E","Estimated value"
"TI","Trade Indices","050","Bangladesh","494","Export Unit/Value Index (2014-2016 = 100)","F0473","Vegetables frozen","2024","2024","","106","E","Estimated value"
"TI","Trade Indices","050","Bangladesh","495","Export Quantity Index (2014-2016 = 100)","F0473","Vegetables frozen","2024","2024","","32","E","Estimated value"
"TI","Trade Indices","050","Bangladesh","462","Import Value Index (2014-2016 = 100)","F0472","Vegetables preserved nes (o/t vinegar)","2024","2024","","240","E","Estimated value"
"TI","Trade Indices","050","Bangladesh","464","Import Unit/Value Index (2014-2016 = 100)","F0472","Vegetables preserved nes (o/t vinegar)","2024","2024","","121","E","Estimated value"
"TI","Trade Indices","050","Bangladesh","465","Import Quantity Index (2014-2016 = 100)","F0472","Vegetables preserved nes (o/t vinegar)","2024","2024","","203","E","Estimated value"
"TI","Trade Indices","050","Bangladesh","492","Export Value Index (2014-2016 = 100)","F0472","Vegetables preserved nes (o/t vinegar)","2024","2024","","114","E","Estimated value"
"TI","Trade Indices","050","Bangladesh","494","Export Unit/Value Index (2014-2016 = 100)","F0472","Vegetables preserved nes (o/t vinegar)","2024","2024","","113","E","Estimated value"
"TI","Trade Indices","050","Bangladesh","495","Export Quantity Index (2014-2016 = 100)","F0472","Vegetables preserved nes (o/t vinegar)","2024","2024","","92","E","Estimated value"
"TI","Trade Indices","050","Bangladesh","462","Import Value Index (2014-2016 = 100)","21393.90","Vegetables, dehydrated","2024","2024","","219","E","Estimated value"
"TI","Trade Indices","050","Bangladesh","464","Import Unit/Value Index (2014-2016 = 100)","21393.90","Vegetables, dehydrated","2024","2024","","99","E","Estimated value"
"TI","Trade Indices","050","Bangladesh","465","Import Quantity Index (2014-2016 = 100)","21393.90","Vegetables, dehydrated","2024","2024","","166","E","Estimated value"
"TI","Trade Indices","050","Bangladesh","492","Export Value Index (2014-2016 = 100)","21393.90","Vegetables, dehydrated","2024","2024","","7184","E","Estimated value"
"TI","Trade Indices","050","Bangladesh","494","Export Unit/Value Index (2014-2016 = 100)","21393.90","Vegetables, dehydrated","2024","2024","","116","E","Estimated value"
"TI","Trade Indices","050","Bangladesh","495","Export Quantity Index (2014-2016 = 100)","21393.90","Vegetables, dehydrated","2024","2024","","6105","E","Estimated value"
"TI","Trade Indices","050","Bangladesh","462","Import Value Index (2014-2016 = 100)","21429.02","Walnuts, shelled","2024","2024","","68","E","Estimated value"
"TI","Trade Indices","050","Bangladesh","464","Import Unit/Value Index (2014-2016 = 100)","21429.02","Walnuts, shelled","2024","2024","","203","E","Estimated value"
"TI","Trade Indices","050","Bangladesh","465","Import Quantity Index (2014-2016 = 100)","21429.02","Walnuts, shelled","2024","2024","","28","E","Estimated value"
"TI","Trade Indices","050","Bangladesh","492","Export Value Index (2014-2016 = 100)","21429.02","Walnuts, shelled","2024","2024","","1","E","Estimated value"
"TI","Trade Indices","050","Bangladesh","494","Export Unit/Value Index (2014-2016 = 100)","21429.02","Walnuts, shelled","2024","2024","","29","E","Estimated value"
"TI","Trade Indices","050","Bangladesh","495","Export Quantity Index (2014-2016 = 100)","21429.02","Walnuts, shelled","2024","2024","","2","E","Estimated value"
"TI","Trade Indices","050","Bangladesh","462","Import Value Index (2014-2016 = 100)","0111","Wheat","2024","2024","","78","E","Estimated value"
"TI","Trade Indices","050","Bangladesh","464","Import Unit/Value Index (2014-2016 = 100)","0111","Wheat","2024","2024","","106","E","Estimated value"
"TI","Trade Indices","050","Bangladesh","465","Import Quantity Index (2014-2016 = 100)","0111","Wheat","2024","2024","","70","E","Estimated value"
"TI","Trade Indices","050","Bangladesh","492","Export Value Index (2014-2016 = 100)","0111","Wheat","2024","2024","","54","E","Estimated value"
"TI","Trade Indices","050","Bangladesh","494","Export Unit/Value Index (2014-2016 = 100)","0111","Wheat","2024","2024","","130","E","Estimated value"
"TI","Trade Indices","050","Bangladesh","495","Export Quantity Index (2014-2016 = 100)","0111","Wheat","2024","2024","","15","E","Estimated value"
"TI","Trade Indices","050","Bangladesh","462","Import Value Index (2014-2016 = 100)","23110","Wheat and meslin flour","2024","2024","","11","E","Estimated value"
"TI","Trade Indices","050","Bangladesh","464","Import Unit/Value Index (2014-2016 = 100)","23110","Wheat and meslin flour","2024","2024","","178","E","Estimated value"
"TI","Trade Indices","050","Bangladesh","465","Import Quantity Index (2014-2016 = 100)","23110","Wheat and meslin flour","2024","2024","","6","E","Estimated value"
"TI","Trade Indices","050","Bangladesh","492","Export Value Index (2014-2016 = 100)","23110","Wheat and meslin flour","2024","2024","","1257","E","Estimated value"
"TI","Trade Indices","050","Bangladesh","494","Export Unit/Value Index (2014-2016 = 100)","23110","Wheat and meslin flour","2024","2024","","70","E","Estimated value"
"TI","Trade Indices","050","Bangladesh","495","Export Quantity Index (2014-2016 = 100)","23110","Wheat and meslin flour","2024","2024","","1708","E","Estimated value"
"TI","Trade Indices","050","Bangladesh","462","Import Value Index (2014-2016 = 100)","22130.02","Whey, dry","2024","2024","","106","E","Estimated value"
"TI","Trade Indices","050","Bangladesh","464","Import Unit/Value Index (2014-2016 = 100)","22130.02","Whey, dry","2024","2024","","94","E","Estimated value"
"TI","Trade Indices","050","Bangladesh","465","Import Quantity Index (2014-2016 = 100)","22130.02","Whey, dry","2024","2024","","115","E","Estimated value"
"TI","Trade Indices","050","Bangladesh","492","Export Value Index (2014-2016 = 100)","22130.02","Whey, dry","2024","2024","","235","E","Estimated value"
"TI","Trade Indices","050","Bangladesh","494","Export Unit/Value Index (2014-2016 = 100)","22130.02","Whey, dry","2024","2024","","182","E","Estimated value"
"TI","Trade Indices","050","Bangladesh","495","Export Quantity Index (2014-2016 = 100)","22130.02","Whey, dry","2024","2024","","129","E","Estimated value"
"TI","Trade Indices","050","Bangladesh","462","Import Value Index (2014-2016 = 100)","24212.02","Wine","2024","2024","","33","E","Estimated value"
"TI","Trade Indices","050","Bangladesh","464","Import Unit/Value Index (2014-2016 = 100)","24212.02","Wine","2024","2024","","386","E","Estimated value"
"TI","Trade Indices","050","Bangladesh","465","Import Quantity Index (2014-2016 = 100)","24212.02","Wine","2024","2024","","9","E","Estimated value"
"TI","Trade Indices","050","Bangladesh","492","Export Value Index (2014-2016 = 100)","24212.02","Wine","2024","2024","","5","E","Estimated value"
"TI","Trade Indices","050","Bangladesh","494","Export Unit/Value Index (2014-2016 = 100)","24212.02","Wine","2024","2024","","396","E","Estimated value"
"TI","Trade Indices","050","Bangladesh","495","Export Quantity Index (2014-2016 = 100)","24212.02","Wine","2024","2024","","0","E","Estimated value"
"TI","Trade Indices","050","Bangladesh","462","Import Value Index (2014-2016 = 100)","26130","Wool, degreased or carbonized, not carded or combed","2024","2024","","1427","E","Estimated value"
"TI","Trade Indices","050","Bangladesh","464","Import Unit/Value Index (2014-2016 = 100)","26130","Wool, degreased or carbonized, not carded or combed","2024","2024","","36","E","Estimated value"
"TI","Trade Indices","050","Bangladesh","465","Import Quantity Index (2014-2016 = 100)","26130","Wool, degreased or carbonized, not carded or combed","2024","2024","","3367","E","Estimated value"
"TI","Trade Indices","050","Bangladesh","462","Import Value Index (2014-2016 = 100)","22230.01","Yoghurt","2024","2024","","287","E","Estimated value"
"TI","Trade Indices","050","Bangladesh","464","Import Unit/Value Index (2014-2016 = 100)","22230.01","Yoghurt","2024","2024","","97","E","Estimated value"
"TI","Trade Indices","050","Bangladesh","465","Import Quantity Index (2014-2016 = 100)","22230.01","Yoghurt","2024","2024","","284","E","Estimated value"
"TI","Trade Indices","050","Bangladesh","492","Export Value Index (2014-2016 = 100)","22230.01","Yoghurt","2024","2024","","5460","E","Estimated value"
"TI","Trade Indices","050","Bangladesh","494","Export Unit/Value Index (2014-2016 = 100)","22230.01","Yoghurt","2024","2024","","203","E","Estimated value"
"TI","Trade Indices","050","Bangladesh","495","Export Quantity Index (2014-2016 = 100)","22230.01","Yoghurt","2024","2024","","2683","E","Estimated value"
