price_id,district_id,commodity_id,market_name,price_date,unit,price_type
863,36,3,Jhenaidah Central Market,2026-11-15,kg,Wholesale
864,36,4,Jhenaidah Central Market,2026-11-15,kg,Wholesale
865,37,6,Khulna Town Market,2026-01-15,litre,Retail
866,37,7,Khulna Town Market,2026-01-15,kg,Wholesale
867,37,8,Khulna New Market,2026-01-15,500g pack,Wholesale
868,37,4,Khulna New Market,2026-01-15,kg,Retail
869,37,3,Khulna Boro Bazar,2026-03-15,kg,Retail
870,37,8,Khulna Town Market,2026-03-15,500g pack,Wholesale
871,37,1,Khulna Town Market,2026-03-15,kg,Retail
872,37,6,Khulna Town Market,2026-03-15,litre,Retail
873,37,5,Khulna Boro Bazar,2026-05-15,kg,Retail
874,37,3,Khulna Central Market,2026-05-15,kg,Wholesale
875,37,1,Khulna Boro Bazar,2026-05-15,kg,Retail
876,37,7,Khulna Town Market,2026-05-15,kg,Wholesale
877,37,5,Khulna Boro Bazar,2026-07-15,kg,Wholesale
878,37,4,Khulna Boro Bazar,2026-07-15,kg,Retail
879,37,2,Khulna New Market,2026-07-15,kg,Retail
880,37,1,Khulna Town Market,2026-07-15,,Wholesale
881,37,4,Khulna Boro Bazar,2026-09-15,kg,Wholesale
882,37,8,Khulna Boro Bazar,2026-09-15,500g pack,Wholesale
883,37,6,Khulna New Market,2026-09-15,litre,Wholesale
884,37,2,Khulna Central Market,2026-09-15,kg,Wholesale
885,37,7,Khulna Boro Bazar,2026-11-15,kg,Wholesale
886,37,3,Khulna New Market,2026-11-15,kg,Retail
887,37,1,Khulna Boro Bazar,2026-11-15,kg,Wholesale
888,37,4,Khulna Boro Bazar,2026-11-15,kg,Retail
889,38,1,Kushtia Central Market,2026-01-15,kg,Retail
890,38,5,Kushtia Town Market,2026-01-15,kg,Retail
891,38,3,Kushtia New Market,2026-01-15,kg,Wholesale
892,38,4,Kushtia Boro Bazar,2026-01-15,kg,Retail
893,38,7,Kushtia New Market,2026-03-15,kg,Retail
894,38,3,Kushtia Boro Bazar,2026-03-15,kg,Retail
895,38,8,Kushtia Boro Bazar,2026-03-15,500g pack,Retail
896,38,2,Kushtia Town Market,2026-03-15,kg,Wholesale
897,38,4,Kushtia Central Market,2026-05-15,kg,Wholesale
898,38,3,Kushtia New Market,2026-05-15,kg,Wholesale
899,38,1,Kushtia Boro Bazar,2026-05-15,kg,Retail
900,38,8,Kushtia Boro Bazar,2026-05-15,500g pack,Wholesale
901,38,4,Kushtia Town Market,2026-07-15,kg,Wholesale
902,38,5,Kushtia New Market,2026-07-15,kg,Retail
903,38,1,Kushtia Town Market,2026-07-15,kg,Retail
904,38,6,Kushtia Central Market,2026-07-15,litre,Wholesale
905,38,2,Kushtia Central Market,2026-09-15,kg,Wholesale
906,38,8,Kushtia New Market,2026-09-15,500g pack,Retail
907,38,7,Kushtia Boro Bazar,2026-09-15,kg,Wholesale
908,38,5,Kushtia Central Market,2026-09-15,kg,Retail
909,38,2,Kushtia Boro Bazar,2026-11-15,kg,Wholesale
910,38,3,Kushtia New Market,2026-11-15,kg,Retail
911,38,7,Kushtia Boro Bazar,2026-11-15,kg,Wholesale
912,38,8,Kushtia Boro Bazar,2026-11-15,500g pack,Retail
913,39,8,Magura Central Market,2026-01-15,500g pack,Retail
914,39,2,Magura Central Market,2026-01-15,kg,Retail
915,39,1,Magura Boro Bazar,2026-01-15,kg,Retail
916,39,4,Magura Town Market,2026-01-15,kg,Wholesale
917,39,1,Magura New Market,2026-03-15,kg,Retail
918,39,4,Magura Town Market,2026-03-15,kg,Wholesale
919,39,3,Magura Central Market,2026-03-15,kg,Wholesale
920,39,6,Magura Central Market,2026-03-15,litre,Wholesale
921,39,4,Magura Central Market,2026-05-15,kg,Wholesale
922,39,7,Magura Town Market,2026-05-15,kg,Retail
923,39,3,Magura Central Market,2026-05-15,kg,Wholesale
924,39,2,Magura Boro Bazar,2026-05-15,kg,Wholesale
925,39,8,Magura Boro Bazar,2026-07-15,500g pack,Retail
926,39,5,Magura New Market,2026-07-15,kg,Wholesale
927,39,3,Magura Central Market,2026-07-15,kg,Wholesale
928,39,2,Magura Central Market,2026-07-15,kg,Wholesale
929,39,7,Magura New Market,2026-09-15,kg,Retail
930,39,3,Magura Town Market,2026-09-15,kg,Wholesale
931,39,5,Magura New Market,2026-09-15,kg,Retail
932,39,2,Magura New Market,2026-09-15,kg,Wholesale
933,39,5,Magura Central Market,2026-11-15,kg,Retail
934,39,2,Magura Central Market,2026-11-15,kg,Wholesale
935,39,7,Magura Boro Bazar,2026-11-15,kg,Wholesale
936,39,1,Magura Central Market,2026-11-15,kg,Retail
937,40,8,Meherpur Central Market,2026-01-15,500g pack,Retail
938,40,1,Meherpur Central Market,2026-01-15,kg,Retail
939,40,4,Meherpur Boro Bazar,2026-01-15,kg,Wholesale
940,40,7,Meherpur Central Market,2026-01-15,kg,Wholesale
941,40,2,Meherpur New Market,2026-03-15,kg,Wholesale
942,40,7,Meherpur Central Market,2026-03-15,kg,Retail
943,40,4,Meherpur Central Market,2026-03-15,kg,Wholesale
944,40,1,Meherpur Central Market,2026-03-15,kg,Wholesale
945,40,5,Meherpur Boro Bazar,2026-05-15,kg,Wholesale
946,40,3,Meherpur Town Market,2026-05-15,kg,Wholesale
947,40,4,Meherpur New Market,2026-05-15,kg,Retail
948,40,1,Meherpur Boro Bazar,2026-05-15,kg,Retail
949,40,8,Meherpur Central Market,2026-07-15,500g pack,Retail
950,40,5,Meherpur New Market,2026-07-15,kg,Wholesale
951,40,4,Meherpur New Market,2026-07-15,kg,Retail
952,40,1,Meherpur New Market,2026-07-15,kg,Wholesale
953,40,4,Meherpur Central Market,2026-09-15,kg,Wholesale
954,40,7,Meherpur Central Market,2026-09-15,kg,Wholesale
955,40,3,Meherpur Town Market,2026-09-15,kg,Retail
956,40,2,Meherpur Central Market,2026-09-15,kg,Wholesale
957,40,3,Meherpur Central Market,2026-11-15,kg,Wholesale
958,40,4,Meherpur Town Market,2026-11-15,kg,Retail
959,40,2,Meherpur Town Market,2026-11-15,kg,Wholesale
960,40,5,Meherpur Town Market,2026-11-15,kg,Wholesale
961,41,7,Narail Town Market,2026-01-15,kg,Retail
962,41,3,Narail Town Market,2026-01-15,kg,Wholesale
963,41,5,Narail New Market,2026-01-15,kg,Retail
964,41,2,Narail Boro Bazar,2026-01-15,kg,Wholesale
965,41,7,Narail Central Market,2026-03-15,kg,Retail
966,41,6,Narail New Market,2026-03-15,litre,Wholesale
967,41,4,Narail New Market,2026-03-15,kg,Retail
968,41,8,Narail Boro Bazar,2026-03-15,500g pack,Retail
969,41,2,Narail Boro Bazar,2026-05-15,kg,Wholesale
970,41,6,Narail Central Market,2026-05-15,litre,Wholesale
971,41,3,Narail Town Market,2026-05-15,kg,Wholesale
972,41,8,Narail Town Market,2026-05-15,500g pack,Retail
973,41,4,Narail Town Market,2026-07-15,kg,Wholesale
974,41,1,Narail Boro Bazar,2026-07-15,kg,Retail
975,41,5,Narail Boro Bazar,2026-07-15,kg,Wholesale
976,41,2,Narail Boro Bazar,2026-07-15,kg,Retail
977,41,7,Narail New Market,2026-09-15,kg,Retail
978,41,2,Narail New Market,2026-09-15,kg,Wholesale
979,41,8,Narail New Market,2026-09-15,500g pack,Wholesale
980,41,4,Narail Boro Bazar,2026-09-15,kg,Retail
981,41,7,Narail Town Market,2026-11-15,kg,Retail
982,41,4,Narail New Market,2026-11-15,kg,Retail
983,41,2,Narail Boro Bazar,2026-11-15,kg,Retail
984,41,3,Narail Central Market,2026-11-15,kg,Retail
985,42,2,Satkhira Boro Bazar,2026-01-15,kg,Wholesale
986,42,4,Satkhira New Market,2026-01-15,kg,Retail
987,42,8,Satkhira New Market,2026-01-15,500g pack,Retail
988,42,5,Satkhira Town Market,2026-01-15,kg,Retail
989,42,8,Satkhira New Market,2026-03-15,500g pack,Wholesale
990,42,4,Satkhira Boro Bazar,2026-03-15,kg,Retail
991,42,5,Satkhira New Market,2026-03-15,kg,Wholesale
992,42,2,Satkhira Town Market,2026-03-15,kg,Wholesale
993,42,3,Satkhira New Market,2026-05-15,kg,Retail
994,42,5,Satkhira Town Market,2026-05-15,kg,Retail
995,42,8,Satkhira Town Market,2026-05-15,500g pack,Retail
996,42,1,Satkhira Central Market,2026-05-15,kg,Retail
997,42,1,Satkhira Boro Bazar,2026-07-15,kg,Wholesale
998,42,2,Satkhira New Market,2026-07-15,kg,Retail
999,42,4,Satkhira Boro Bazar,2026-07-15,kg,Wholesale
1000,42,5,Satkhira Town Market,2026-07-15,kg,Retail
1001,42,5,Satkhira Central Market,2026-09-15,kg,Wholesale
1002,42,2,Satkhira Boro Bazar,2026-09-15,kg,Wholesale
1003,42,8,Satkhira Boro Bazar,2026-09-15,500g pack,Retail
1004,42,3,Satkhira Central Market,2026-09-15,kg,Wholesale
1005,42,6,Satkhira Central Market,2026-11-15,litre,Wholesale
1006,42,5,Satkhira Boro Bazar,2026-11-15,kg,Retail
1007,42,8,Satkhira Town Market,2026-11-15,500g pack,Wholesale
1008,42,7,Satkhira Central Market,2026-11-15,kg,Wholesale
1009,43,6,Barguna Central Market,2026-01-15,litre,Retail
1010,43,3,Barguna New Market,2026-01-15,kg,Wholesale
1011,43,2,Barguna New Market,2026-01-15,kg,Retail
1012,43,7,Barguna Central Market,2026-01-15,kg,Retail
1013,43,4,Barguna Central Market,2026-03-15,kg,Retail
1014,43,3,Barguna Town Market,2026-03-15,kg,Wholesale
1015,43,8,Barguna New Market,2026-03-15,500g pack,Retail
1016,43,7,Barguna Central Market,2026-03-15,kg,Retail
1017,43,5,Barguna Central Market,2026-05-15,kg,Wholesale
1018,43,2,Barguna Central Market,2026-05-15,kg,Retail
1019,43,1,Barguna Town Market,2026-05-15,kg,Retail
1020,43,6,Barguna Town Market,2026-05-15,litre,Retail
1021,43,4,Barguna Town Market,2026-07-15,kg,Wholesale
1022,43,5,Barguna Town Market,2026-07-15,kg,Retail
1023,43,1,Barguna Boro Bazar,2026-07-15,kg,Wholesale
1024,43,3,Barguna Central Market,2026-07-15,kg,Retail
1025,43,4,Barguna New Market,2026-09-15,kg,Wholesale
1026,43,7,Barguna New Market,2026-09-15,kg,Wholesale
1027,43,6,Barguna Central Market,2026-09-15,litre,Retail
1028,43,3,Barguna New Market,2026-09-15,kg,Wholesale
1029,43,3,Barguna New Market,2026-11-15,kg,Wholesale
1030,43,7,Barguna Central Market,2026-11-15,kg,Wholesale
1031,43,8,Barguna Town Market,2026-11-15,500g pack,Retail
1032,43,4,Barguna Central Market,2026-11-15,kg,Retail
1033,44,1,Barishal Town Market,2026-01-15,kg,Wholesale
1034,44,8,Barishal Town Market,2026-01-15,500g pack,Retail
1035,44,3,Barishal Boro Bazar,2026-01-15,kg,Wholesale
1036,44,7,Barishal New Market,2026-01-15,kg,Wholesale
1037,44,7,Barishal New Market,2026-03-15,kg,Retail
1038,44,4,Barishal Central Market,2026-03-15,kg,Wholesale
1039,44,6,Barishal New Market,2026-03-15,litre,Wholesale
1040,44,5,Barishal Central Market,2026-03-15,kg,Retail
1041,44,8,Barishal Town Market,2026-05-15,500g pack,Retail
1042,44,4,Barishal Town Market,2026-05-15,kg,Retail
1043,44,2,Barishal Town Market,2026-05-15,kg,Wholesale
1044,44,5,Barishal Town Market,2026-05-15,kg,Wholesale
1045,44,7,Barishal Town Market,2026-07-15,kg,Wholesale
1046,44,6,Barishal Boro Bazar,2026-07-15,litre,Retail
1047,44,1,Barishal Town Market,2026-07-15,kg,Wholesale
1048,44,4,Barishal Boro Bazar,2026-07-15,kg,Wholesale
1049,44,1,Barishal Central Market,2026-09-15,kg,Wholesale
1050,44,6,Barishal Town Market,2026-09-15,litre,Wholesale
1051,44,2,Barishal New Market,2026-09-15,kg,Wholesale
1052,44,4,Barishal Boro Bazar,2026-09-15,kg,Retail
1053,44,5,Barishal Central Market,2026-11-15,kg,Retail
1054,44,3,Barishal Town Market,2026-11-15,kg,Wholesale
1055,44,8,Barishal Boro Bazar,2026-11-15,500g pack,Retail
1056,44,6,Barishal Central Market,2026-11-15,litre,Wholesale
1057,45,6,Bhola Boro Bazar,2026-01-15,litre,Retail
1058,45,2,Bhola New Market,2026-01-15,kg,Retail
1059,45,8,Bhola Boro Bazar,2026-01-15,500g pack,Retail
1060,45,7,Bhola Town Market,2026-01-15,kg,Retail
1061,45,3,Bhola Central Market,2026-03-15,kg,Wholesale
1062,45,6,Bhola Boro Bazar,2026-03-15,litre,Retail
1063,45,1,Bhola Boro Bazar,2026-03-15,kg,Retail
1064,45,2,Bhola Boro Bazar,2026-03-15,kg,Wholesale
1065,45,3,Bhola New Market,2026-05-15,kg,Retail
1066,45,1,Bhola Central Market,2026-05-15,kg,Wholesale
1067,45,4,Bhola Town Market,2026-05-15,kg,Retail
1068,45,7,Bhola Boro Bazar,2026-05-15,kg,Retail
1069,45,5,Bhola Town Market,2026-07-15,kg,Retail
1070,45,8,Bhola New Market,2026-07-15,500g pack,Wholesale
1071,45,4,Bhola New Market,2026-07-15,,Wholesale
1072,45,2,Bhola Town Market,2026-07-15,kg,Wholesale
1073,45,6,Bhola Town Market,2026-09-15,litre,Retail
1074,45,1,Bhola Boro Bazar,2026-09-15,kg,Retail
1075,45,3,Bhola New Market,2026-09-15,kg,Wholesale
1076,45,5,Bhola Central Market,2026-09-15,kg,Retail
1077,45,3,Bhola New Market,2026-11-15,kg,Wholesale
1078,45,7,Bhola Boro Bazar,2026-11-15,kg,Retail
1079,45,4,Bhola Boro Bazar,2026-11-15,kg,Retail
1080,45,8,Bhola Boro Bazar,2026-11-15,500g pack,Retail
1081,46,3,Jhalokati Town Market,2026-01-15,kg,Retail
1082,46,6,Jhalokati New Market,2026-01-15,litre,Retail
1083,46,5,Jhalokati New Market,2026-01-15,kg,Retail
1084,46,4,Jhalokati New Market,2026-01-15,kg,Wholesale
1085,46,8,Jhalokati New Market,2026-03-15,500g pack,Retail
1086,46,3,Jhalokati Central Market,2026-03-15,kg,Wholesale
1087,46,1,Jhalokati Boro Bazar,2026-03-15,,Wholesale
1088,46,4,Jhalokati Boro Bazar,2026-03-15,kg,Retail
1089,46,8,,2026-05-15,500g pack,Wholesale
1090,46,3,Jhalokati Boro Bazar,2026-05-15,kg,Wholesale
1091,46,7,Jhalokati Boro Bazar,2026-05-15,kg,Retail
1092,46,6,Jhalokati Central Market,2026-05-15,litre,Wholesale
1093,46,2,Jhalokati New Market,2026-07-15,kg,Wholesale
1094,46,4,Jhalokati Boro Bazar,2026-07-15,kg,Retail
1095,46,3,Jhalokati Central Market,2026-07-15,kg,Retail
1096,46,6,Jhalokati Town Market,2026-07-15,litre,Retail
1097,46,4,Jhalokati Boro Bazar,2026-09-15,kg,Wholesale
1098,46,6,Jhalokati Central Market,2026-09-15,litre,Retail
1099,46,1,Jhalokati Town Market,2026-09-15,kg,Retail
1100,46,8,Jhalokati Town Market,2026-09-15,500g pack,Retail
1101,46,7,Jhalokati New Market,2026-11-15,kg,Retail
1102,46,8,Jhalokati Boro Bazar,2026-11-15,500g pack,Wholesale
1103,46,6,Jhalokati Boro Bazar,2026-11-15,litre,Retail
1104,46,4,Jhalokati New Market,2026-11-15,kg,Retail
1105,47,8,Patuakhali Boro Bazar,2026-01-15,500g pack,Retail
1106,47,1,Patuakhali Town Market,2026-01-15,kg,Retail
1107,47,7,Patuakhali Central Market,2026-01-15,kg,Wholesale
1108,47,5,Patuakhali Town Market,2026-01-15,kg,Wholesale
1109,47,3,Patuakhali New Market,2026-03-15,kg,Retail
1110,47,6,Patuakhali New Market,2026-03-15,litre,Retail
1111,47,8,Patuakhali Town Market,2026-03-15,500g pack,Retail
1112,47,2,Patuakhali Central Market,2026-03-15,kg,Retail
1113,47,8,Patuakhali Boro Bazar,2026-05-15,500g pack,Retail
1114,47,3,Patuakhali Town Market,2026-05-15,kg,Retail
1115,47,6,Patuakhali Boro Bazar,2026-05-15,litre,Wholesale
1116,47,7,Patuakhali Town Market,2026-05-15,kg,Retail
1117,47,6,Patuakhali New Market,2026-07-15,litre,Retail
1118,47,1,Patuakhali Town Market,2026-07-15,kg,Retail
1119,47,5,Patuakhali Boro Bazar,2026-07-15,kg,Retail
1120,47,8,Patuakhali Town Market,2026-07-15,500g pack,Retail
1121,47,3,Patuakhali Central Market,2026-09-15,kg,Retail
1122,47,7,Patuakhali Town Market,2026-09-15,kg,Retail
1123,47,5,Patuakhali Town Market,2026-09-15,kg,Retail
1124,47,6,Patuakhali Central Market,2026-09-15,litre,Wholesale
1125,47,1,Patuakhali Central Market,2026-11-15,kg,Retail
1126,47,2,Patuakhali Town Market,2026-11-15,kg,Wholesale
1127,47,7,Patuakhali New Market,2026-11-15,kg,Wholesale
1128,47,3,Patuakhali Central Market,2026-11-15,kg,Retail
1129,48,5,Pirojpur Town Market,2026-01-15,kg,Retail
1130,48,6,Pirojpur Central Market,2026-01-15,litre,Wholesale
1131,48,4,Pirojpur Boro Bazar,2026-01-15,kg,Wholesale
1132,48,3,Pirojpur Boro Bazar,2026-01-15,kg,Wholesale
1133,48,4,Pirojpur Town Market,2026-03-15,kg,Wholesale
1134,48,8,Pirojpur Town Market,2026-03-15,500g pack,Retail
1135,48,6,Pirojpur Town Market,2026-03-15,litre,Retail
1136,48,1,Pirojpur New Market,2026-03-15,kg,Retail
1137,48,2,Pirojpur New Market,2026-05-15,kg,Retail
1138,48,5,Pirojpur Boro Bazar,2026-05-15,kg,Retail
1139,48,1,Pirojpur New Market,2026-05-15,kg,Retail
1140,48,7,Pirojpur New Market,2026-05-15,kg,Wholesale
1141,48,6,Pirojpur Boro Bazar,2026-07-15,litre,Retail
1142,48,7,Pirojpur Boro Bazar,2026-07-15,kg,Wholesale
1143,48,8,Pirojpur Central Market,2026-07-15,500g pack,Wholesale
1144,48,1,Pirojpur Central Market,2026-07-15,kg,Wholesale
1145,48,3,Pirojpur Boro Bazar,2026-09-15,kg,Wholesale
1146,48,5,Pirojpur Town Market,2026-09-15,kg,Wholesale
1147,48,1,Pirojpur New Market,2026-09-15,kg,Retail
1148,48,4,Pirojpur Central Market,2026-09-15,kg,Wholesale
1149,48,3,Pirojpur Central Market,2026-11-15,kg,Wholesale
1150,48,6,Pirojpur New Market,2026-11-15,litre,Wholesale
1151,48,7,Pirojpur Central Market,2026-11-15,kg,Retail
1152,48,2,Pirojpur New Market,2026-11-15,kg,Retail
1153,49,6,Habiganj New Market,2026-01-15,litre,Wholesale
1154,49,4,Habiganj New Market,2026-01-15,kg,Wholesale
1155,49,7,Habiganj Central Market,2026-01-15,kg,Retail
1156,49,1,Habiganj Town Market,2026-01-15,kg,Retail
1157,49,4,Habiganj Town Market,2026-03-15,kg,Wholesale
1158,49,7,Habiganj Central Market,2026-03-15,kg,Retail
1159,49,2,Habiganj Boro Bazar,2026-03-15,kg,Retail
1160,49,6,Habiganj Town Market,2026-03-15,litre,Wholesale
1161,49,4,Habiganj Boro Bazar,2026-05-15,kg,Wholesale
1162,49,5,Habiganj Boro Bazar,2026-05-15,kg,Wholesale
1163,49,2,Habiganj Town Market,2026-05-15,kg,Wholesale
1164,49,7,Habiganj Central Market,2026-05-15,kg,Wholesale
1165,49,8,Habiganj Boro Bazar,2026-07-15,500g pack,Wholesale
1166,49,2,Habiganj Town Market,2026-07-15,kg,Wholesale
1167,49,7,Habiganj Boro Bazar,2026-07-15,kg,Wholesale
1168,49,1,Habiganj Town Market,2026-07-15,kg,Retail
1169,49,2,Habiganj Town Market,2026-09-15,kg,Retail
1170,49,3,Habiganj Town Market,2026-09-15,kg,Retail
1171,49,5,Habiganj Town Market,2026-09-15,kg,Wholesale
1172,49,8,Habiganj Central Market,2026-09-15,500g pack,Retail
1173,49,3,Habiganj Central Market,2026-11-15,kg,Retail
1174,49,2,Habiganj Town Market,2026-11-15,kg,Retail
1175,49,8,Habiganj Central Market,2026-11-15,500g pack,Retail
1176,49,7,Habiganj Boro Bazar,2026-11-15,kg,Retail
1177,50,2,Moulvibazar Town Market,2026-01-15,kg,Wholesale
1178,50,6,Moulvibazar Central Market,2026-01-15,litre,Retail
1179,50,1,Moulvibazar Central Market,2026-01-15,kg,Wholesale
1180,50,3,Moulvibazar Boro Bazar,2026-01-15,kg,Wholesale
1181,50,8,Moulvibazar New Market,2026-03-15,500g pack,Retail
1182,50,1,Moulvibazar Town Market,2026-03-15,kg,Wholesale
1183,50,7,Moulvibazar Boro Bazar,2026-03-15,kg,Retail
1184,50,4,Moulvibazar Boro Bazar,2026-03-15,kg,Wholesale
1185,50,5,Moulvibazar Central Market,2026-05-15,kg,Wholesale
1186,50,6,Moulvibazar New Market,2026-05-15,litre,Retail
1187,50,2,Moulvibazar Central Market,2026-05-15,kg,Retail
1188,50,7,Moulvibazar Boro Bazar,2026-05-15,kg,Wholesale
1189,50,4,Moulvibazar Central Market,2026-07-15,kg,Retail
1190,50,2,Moulvibazar New Market,2026-07-15,kg,Retail
1191,50,5,Moulvibazar Town Market,2026-07-15,kg,Retail
1192,50,6,Moulvibazar Boro Bazar,2026-07-15,litre,Wholesale
1193,50,5,Moulvibazar Boro Bazar,2026-09-15,kg,Retail
1194,50,3,Moulvibazar Central Market,2026-09-15,kg,Wholesale
1195,50,1,Moulvibazar Boro Bazar,2026-09-15,kg,Wholesale
1196,50,4,Moulvibazar Boro Bazar,2026-09-15,kg,Wholesale
1197,50,8,Moulvibazar Central Market,2026-11-15,500g pack,Wholesale
1198,50,3,Moulvibazar Boro Bazar,2026-11-15,kg,Retail
1199,50,7,Moulvibazar New Market,2026-11-15,kg,Retail
1200,50,2,Moulvibazar Central Market,2026-11-15,kg,Retail
1201,51,6,Sunamganj New Market,2026-01-15,,Wholesale
1202,51,4,Sunamganj Central Market,2026-01-15,kg,Wholesale
1203,51,3,Sunamganj Boro Bazar,2026-01-15,kg,Wholesale
1204,51,8,Sunamganj Boro Bazar,2026-01-15,500g pack,Wholesale
1205,51,4,Sunamganj Boro Bazar,2026-03-15,kg,Retail
1206,51,1,Sunamganj New Market,2026-03-15,kg,Wholesale
1207,51,8,Sunamganj Boro Bazar,2026-03-15,500g pack,Retail
1208,51,5,Sunamganj Boro Bazar,2026-03-15,kg,Wholesale
1209,51,2,Sunamganj Town Market,2026-05-15,kg,Wholesale
1210,51,3,Sunamganj New Market,2026-05-15,kg,Retail
1211,51,7,Sunamganj Central Market,2026-05-15,kg,Retail
1212,51,6,Sunamganj New Market,2026-05-15,litre,Retail
1213,51,6,Sunamganj Boro Bazar,2026-07-15,litre,Retail
1214,51,4,Sunamganj New Market,2026-07-15,kg,Retail
1215,51,7,Sunamganj New Market,2026-07-15,kg,Retail
1216,51,5,Sunamganj Boro Bazar,2026-07-15,kg,Retail
1217,51,8,Sunamganj Central Market,2026-09-15,500g pack,Retail
1218,51,1,Sunamganj New Market,2026-09-15,kg,Retail
1219,51,6,Sunamganj New Market,2026-09-15,litre,Wholesale
1220,51,4,Sunamganj Central Market,2026-09-15,kg,Wholesale
1221,51,8,Sunamganj Boro Bazar,2026-11-15,500g pack,Retail
1222,51,2,Sunamganj New Market,2026-11-15,kg,Retail
1223,51,7,Sunamganj Boro Bazar,2026-11-15,kg,Wholesale
1224,51,4,Sunamganj New Market,2026-11-15,kg,Wholesale
1225,52,4,Sylhet Boro Bazar,2026-01-15,kg,
1226,52,2,Sylhet Boro Bazar,2026-01-15,kg,Wholesale
1227,52,6,Sylhet Boro Bazar,2026-01-15,litre,Retail
1228,52,1,Sylhet Boro Bazar,2026-01-15,kg,Wholesale
1229,52,1,Sylhet Town Market,2026-03-15,kg,Wholesale
1230,52,3,Sylhet Town Market,2026-03-15,kg,Wholesale
1231,52,6,Sylhet Boro Bazar,2026-03-15,litre,Wholesale
1232,52,2,Sylhet New Market,2026-03-15,kg,Wholesale
1233,52,8,Sylhet Town Market,2026-05-15,500g pack,Retail
1234,52,1,Sylhet Town Market,2026-05-15,kg,Wholesale
1235,52,2,Sylhet New Market,2026-05-15,kg,Retail
1236,52,6,Sylhet New Market,2026-05-15,litre,Retail
1237,52,5,Sylhet New Market,2026-07-15,kg,Wholesale
1238,52,3,Sylhet Boro Bazar,2026-07-15,kg,Retail
1239,52,6,Sylhet Central Market,2026-07-15,,Retail
1240,52,7,Sylhet Town Market,2026-07-15,kg,Retail
1241,52,1,Sylhet Boro Bazar,2026-09-15,kg,Retail
1242,52,8,Sylhet Town Market,2026-09-15,500g pack,Retail
1243,52,3,Sylhet New Market,2026-09-15,kg,Wholesale
1244,52,4,Sylhet Central Market,2026-09-15,kg,Wholesale
1245,52,8,Sylhet New Market,2026-11-15,500g pack,Retail
1246,52,7,Sylhet Central Market,2026-11-15,kg,Retail
1247,52,4,Sylhet Boro Bazar,2026-11-15,kg,Retail
1248,52,6,Sylhet Central Market,2026-11-15,litre,Wholesale
1249,53,6,Dinajpur Central Market,2026-01-15,litre,Retail
1250,53,8,Dinajpur Boro Bazar,2026-01-15,500g pack,Wholesale
1251,53,3,Dinajpur Central Market,2026-01-15,kg,Retail
1252,53,2,Dinajpur Boro Bazar,2026-01-15,kg,Wholesale
1253,53,4,Dinajpur Town Market,2026-03-15,kg,Retail
1254,53,3,Dinajpur Town Market,2026-03-15,kg,Wholesale
1255,53,8,Dinajpur Town Market,2026-03-15,500g pack,Retail
1256,53,6,Dinajpur Town Market,2026-03-15,litre,Wholesale
1257,53,2,Dinajpur Boro Bazar,2026-05-15,kg,Retail
1258,53,5,Dinajpur Town Market,2026-05-15,kg,Retail
1259,53,4,Dinajpur Central Market,2026-05-15,kg,Wholesale
1260,53,3,Dinajpur Boro Bazar,2026-05-15,kg,Wholesale
1261,53,6,Dinajpur Town Market,2026-07-15,litre,Wholesale
1262,53,3,Dinajpur Central Market,2026-07-15,kg,Wholesale
1263,53,5,Dinajpur Town Market,2026-07-15,kg,Wholesale
1264,53,2,Dinajpur Town Market,2026-07-15,kg,Retail
1265,53,7,Dinajpur New Market,2026-09-15,kg,Wholesale
1266,53,3,Dinajpur New Market,2026-09-15,kg,Wholesale
1267,53,4,Dinajpur Central Market,2026-09-15,kg,Retail
1268,53,6,Dinajpur Town Market,2026-09-15,litre,Retail
1269,53,8,Dinajpur Boro Bazar,2026-11-15,500g pack,Wholesale
1270,53,5,Dinajpur Boro Bazar,2026-11-15,kg,Retail
1271,53,7,Dinajpur New Market,2026-11-15,kg,Wholesale
1272,53,3,Dinajpur Town Market,2026-11-15,kg,Wholesale
1273,54,6,Gaibandha Boro Bazar,2026-01-15,litre,Retail
1274,54,5,Gaibandha Boro Bazar,2026-01-15,kg,Retail
1275,54,1,Gaibandha Boro Bazar,2026-01-15,kg,Wholesale
1276,54,4,Gaibandha Central Market,2026-01-15,kg,Retail
1277,54,8,Gaibandha New Market,2026-03-15,500g pack,Retail
1278,54,1,Gaibandha New Market,2026-03-15,kg,Wholesale
1279,54,5,Gaibandha Central Market,2026-03-15,kg,Retail
1280,54,3,Gaibandha Boro Bazar,2026-03-15,kg,Retail
1281,54,7,Gaibandha Boro Bazar,2026-05-15,kg,Wholesale
1282,54,2,Gaibandha Town Market,2026-05-15,kg,Retail
1283,54,5,Gaibandha Town Market,2026-05-15,kg,Wholesale
1284,54,3,Gaibandha Central Market,2026-05-15,kg,Retail
1285,54,1,Gaibandha New Market,2026-07-15,kg,Wholesale
1286,54,5,Gaibandha New Market,2026-07-15,kg,Retail
1287,54,7,Gaibandha Boro Bazar,2026-07-15,kg,Wholesale
1288,54,3,Gaibandha Town Market,2026-07-15,kg,Retail
1289,54,3,Gaibandha New Market,2026-09-15,kg,Wholesale
1290,54,7,Gaibandha New Market,2026-09-15,kg,Wholesale
1291,54,6,Gaibandha Central Market,2026-09-15,litre,Wholesale
1292,54,5,Gaibandha Boro Bazar,2026-09-15,kg,Wholesale
